Cry_Audio_File,Cry_Reason,STFT_Mean,RMS_Mean,SC_Mean,SBAN_Mean,ZCR_Mean,MFCCs13,delMFCCs13,del2MFCCs13,MelSpec,MFCCs20,MFCCs1,MFCCs2,MFCCs3,MFCCs4,MFCCs5,MFCCs6,MFCCs7,MFCCs8,MFCCs9,MFCCs10,MFCCs11,MFCCs12,MFCCS13
donateacry_corpus_cleaned_and_updated_data/hungry/19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,3,0.36898506,0.010731667,883.2089349,548.8443158,0.064044806,-43.08976,0.013291203,-0.004179008,-46.93665,-28.17155,539.409,53.133682,11.02716,11.210452,12.357067,21.914175,4.298202,3.854585,6.4449363,2.065901,1.489069,6.2140126,3.7033012
donateacry_corpus_cleaned_and_updated_data/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848101-1.0-f-26-hu.wav,3,1.3280789,0.04112715,1562.206196,582.3700129,0.142144816,-35.504097,-0.01487004,-0.020263143,-39.514435,-23.181946,443.18088,95.72812,58.982304,4.730957,4.1728606,44.679947,0.4994151,6.298506,20.388235,2.5920851,0.22458163,13.85067,6.7302923
donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430146536552-1.7-m-26-hu.wav,3,0.40915343,0.021959553,1597.370534,699.3509862,0.13236051,-42.957073,0.04610019,-0.010885431,-44.13867,-27.327988,500.40878,93.59364,74.31002,14.2485285,12.295853,31.659601,6.034078,3.4633286,19.938986,1.6326939,0.43063313,17.17604,2.816665
donateacry_corpus_cleaned_and_updated_data/hungry/C249BCDD-0F65-4D6A-82BE-43C4006E3DDB-1436891733-1.1-m-72-hu.wav,3,0.1503419,0.007945947,1454.296044,581.8873703,0.131121301,-45.204514,0.006948416,0.007124375,-51.596622,-30.507557,588.3481,59.56444,14.789737,2.6097102,7.540982,11.410368,5.0046716,6.7226887,12.042957,1.4635752,5.410841,10.932756,1.2480707
donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,3,2.6312172,0.041898243,1216.233495,543.3731037,0.094700169,-34.523354,0.093676716,0.00894429,-38.514835,-22.95531,438.23468,68.69435,21.494778,1.2882456,6.7971826,21.933868,12.846219,5.4191694,10.031203,0.17843947,4.331351,11.655289,0.54163826
donateacry_corpus_cleaned_and_updated_data/hungry/e0cc5beb-50e5-46ef-852e-c92106216e62-1430143334661-1.7-m-04-hu.wav,3,0.00916573,0.003931628,1546.148282,599.3767626,0.141618635,-54.904987,-0.07993493,0.07357561,-59.46345,-35.038765,677.0637,112.13904,78.464905,19.391594,8.031721,34.631428,0.61854094,9.1779375,19.472807,1.176363,4.4106336,16.704418,2.3530943
donateacry_corpus_cleaned_and_updated_data/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430848034-1.0-f-26-hu.wav,3,0.7656674,0.030771337,1062.914091,515.9525788,0.083444355,-38.87492,-0.13827336,0.012347547,-41.80214,-24.793346,475.39755,85.00687,37.60169,8.268967,1.7939049,27.297735,2.3642018,1.041768,19.09845,5.672585,7.0308166,12.10519,7.292057
donateacry_corpus_cleaned_and_updated_data/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036283-1.0-m-48-hu.wav,3,2.2982907,0.03309672,1202.597088,524.2831278,0.096220509,-39.463203,0.011587129,-0.001202897,-42.05959,-25.743996,488.86594,52.583263,44.065456,17.35625,3.413726,20.460876,11.274097,7.930542,4.719126,0.6759111,1.8247166,0.71452296,2.2177143
donateacry_corpus_cleaned_and_updated_data/hungry/c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav,3,1.798337,0.03605073,1610.904623,576.0350993,0.091653464,-40.176353,0,-3.72E-09,-43.632923,-26.668741,506.66806,40.736862,24.138414,11.564919,2.5336902,13.29002,5.519814,3.3942537,6.4522715,2.8263981,3.29702,0.22830872,4.636845
donateacry_corpus_cleaned_and_updated_data/hungry/3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav,3,0.006500156,0.002286062,1266.306814,646.9551733,0.110312759,-55.748737,0.008775347,0.069375396,-64.23357,-38.012783,730.83,74.580956,19.18327,10.212407,11.097203,24.997435,6.8682804,5.8651576,11.864801,9.215855,5.241396,11.025479,7.26288
donateacry_corpus_cleaned_and_updated_data/hungry/9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,3,2.5774539,0.06797221,1144.711292,582.0261482,0.089801851,-36.12307,0.021014951,0.032158583,-36.42517,-23.997437,415.3489,107.69244,43.65687,26.357843,14.822985,43.11635,16.453112,1.6919775,12.704798,5.069299,1.2741048,6.0761213,5.8960757
donateacry_corpus_cleaned_and_updated_data/hungry/ae5a462b-5424-4b5b-82d5-07ccb61654ab-1431155960186-1.7-f-48-hu.wav,3,0.07561544,0.009838655,1697.920252,749.3884996,0.158707792,-49.805573,-0.1588152,-0.012164448,-52.833385,-31.363518,607.0863,100.90713,73.52749,7.758571,5.7853026,51.6087,10.978507,16.456966,36.286797,10.204797,3.1849194,14.818795,0.98905444
donateacry_corpus_cleaned_and_updated_data/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,3,1.8101158,0.05124446,1607.097121,666.0852249,0.125895721,-36.36747,0.011382474,-0.012655704,-39.306553,-23.04989,445.99414,75.85959,71.043236,10.195883,11.630846,16.727985,8.890744,4.5276265,20.628279,17.416044,7.371989,22.483553,2.3455515
donateacry_corpus_cleaned_and_updated_data/hungry/218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209252819-1.7-m-72-hu.wav,3,0.038566634,0.003923174,800.6299045,479.1677481,0.044601691,-50.27106,0.00720257,0.004426602,-58.955418,-33.51948,672.9348,47.919254,0.37194985,3.6724672,1.3196712,12.674558,6.378085,1.9551286,5.965455,1.501216,0.19082405,3.305646,2.283022
donateacry_corpus_cleaned_and_updated_data/hungry/7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,3,0.03759438,0.005511658,1290.917036,560.9838685,0.06906467,-53.46532,-0.03022366,0.005559677,-58.625786,-33.98057,667.3962,65.716,9.064318,16.183195,6.0129657,14.65688,16.476826,9.068851,2.741631,0.8334124,6.677578,8.557636,3.09564
donateacry_corpus_cleaned_and_updated_data/hungry/F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,3,0.06623768,0.005331454,1197.504146,567.3720026,0.095842172,-46.138134,-0.006712188,0.004330404,-54.079155,-30.718437,617.138,44.016357,10.403248,1.174851,5.834857,8.377765,3.4863374,0.13038382,3.0226521,0.9644431,1.8859805,5.6067033,1.7351794
donateacry_corpus_cleaned_and_updated_data/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,3,0.01303762,0.002160206,939.82894,387.061068,0.047162416,-54.658806,-0.005530272,-0.01943325,-64.59729,-35.921143,744.13654,45.749844,5.03239,2.3132672,6.1757193,6.218443,2.6721237,0.22168581,2.6799448,0.02031552,1.7881005,3.45058,0.9734299
donateacry_corpus_cleaned_and_updated_data/hungry/FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104346-1.0-m-04-hu.wav,3,0.14824091,0.012995944,963.5987079,585.5378182,0.069950331,-46.210552,-0.01428176,0.064782,-48.37311,-29.85951,552.5095,106.13317,30.09287,19.115973,2.5225263,26.386501,21.115154,13.771522,13.867648,4.791035,9.836253,11.691194,1.1701332
donateacry_corpus_cleaned_and_updated_data/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232157-1.0-f-26-hu.wav,3,0.6632314,0.015505119,895.0369005,380.4004915,0.065772454,-44.32732,-0.03149695,-0.040043753,-50.176968,-28.701992,570.80774,36.150215,18.238865,0.66113603,3.4435406,12.837504,3.8495595,0.5122625,5.0495806,0.6573293,0.056873247,4.84007,0.67711323
donateacry_corpus_cleaned_and_updated_data/hungry/cecd525b-18fd-49e3-b2b9-dfb08b93ad95-1430109958636-1.7-m-26-hu.wav,3,0.097401746,0.005030801,1205.534692,772.2708061,0.107160587,-44.148937,0.065375455,0.009281166,-52.088333,-29.867157,605.23663,44.59554,2.9697053,4.1128364,3.5014265,10.608167,3.1708376,2.03841,3.2556074,1.365271,0.35952646,1.4684565,0.2497872
donateacry_corpus_cleaned_and_updated_data/hungry/6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370257-1.1-m-04-hu.wav,3,0.44043165,0.022388691,878.9704437,546.0479402,0.054050471,-44.439083,0.001197078,0.001089851,-42.73967,-26.83509,497.96646,75.99102,24.859648,7.0305257,4.265393,26.6386,25.63168,16.938133,17.940489,4.954082,6.540165,20.484133,8.980561
donateacry_corpus_cleaned_and_updated_data/hungry/653bf718-94bd-40d0-af7c-8fe44e07640c-1430759214066-1.7-m-04-hu.wav,3,0.10185771,0.008625737,1081.920428,605.3353201,0.062305347,-45.04704,0.007974623,-0.008850885,-49.619152,-29.816797,560.04626,61.770634,6.0620236,2.4145367,5.177493,24.385433,12.24684,4.2088547,14.882321,9.206702,1.7372329,5.8187866,1.1956202
donateacry_corpus_cleaned_and_updated_data/hungry/1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,3,1.1801685,0.035534672,1381.600031,630.6322446,0.100239522,-42.31653,-0.003972797,0.00089942,-42.90819,-26.982256,485.03442,58.08551,47.928154,9.707934,4.0029235,37.068756,2.8967686,12.367762,19.6866,14.313744,0.18107058,6.8400006,7.092231
donateacry_corpus_cleaned_and_updated_data/hungry/21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,3,1.7225931,0.037963446,1508.116441,529.3551282,0.136656065,-38.859837,-0.06232599,-0.024761707,-42.06883,-27.256369,496.84174,40.424664,40.636047,11.32364,4.305726,21.033323,14.823595,3.6618404,4.4765944,7.838804,13.7026005,10.660464,10.686741
donateacry_corpus_cleaned_and_updated_data/hungry/4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,3,0.75287,0.021793833,915.046082,465.9070248,0.07220877,-43.100327,0.0336676,0.009497316,-45.958836,-27.932158,522.5289,44.972404,18.517353,5.055188,3.4218733,19.802078,4.8027024,0.31044865,13.451698,8.1093025,2.277035,6.759505,0.86151814
donateacry_corpus_cleaned_and_updated_data/hungry/a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav,3,0.3186482,0.014243085,1258.690598,554.584582,0.096067708,-43.73235,0.014236006,0.039607827,-47.028873,-28.389696,537.65924,64.24457,33.021976,6.509652,0.6005261,26.829166,4.271242,6.896458,10.924979,6.183951,2.1535714,8.675207,2.832069
donateacry_corpus_cleaned_and_updated_data/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859277-1.1-m-04-hu.wav,3,0.3296028,0.017425055,1328.989107,528.0815247,0.123460782,-40.427715,-0.012272584,-0.026381444,-46.548096,-26.669153,528.60516,64.00231,35.548923,12.815332,17.27579,16.485697,3.1682034,1.9694039,18.880049,1.1339878,4.6591067,17.966105,0.15860839
donateacry_corpus_cleaned_and_updated_data/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036301-1.0-m-48-hu.wav,3,1.9773805,0.027165117,1045.298532,413.0497778,0.080779827,-41.65892,0.001177381,0.000290711,-43.85122,-27.090132,513.5237,54.19264,36.00772,22.794392,3.0652277,15.520838,6.8297524,5.7284284,1.3801455,0.4763148,1.3464681,2.5727572,0.7300551
donateacry_corpus_cleaned_and_updated_data/hungry/8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,3,0.13260362,0.006543987,1206.006218,718.6882884,0.061025391,-45.11192,0.17855532,0.028402233,-53.545837,-30.08504,616.94543,50.034447,10.866515,4.5741153,8.237997,6.595896,2.730665,2.165962,7.2527304,1.3601329,2.7572875,7.3180933,1.1021527
donateacry_corpus_cleaned_and_updated_data/hungry/10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,3,1.7382619,0.042278446,1232.075025,590.3359593,0.097969914,-36.86119,0.10371078,0.020861503,-39.689697,-23.839083,452.15686,86.14321,45.301144,2.553401,0.1362612,38.26064,3.2523663,8.852542,13.995857,2.1347282,2.2069788,14.128643,0.0642777
donateacry_corpus_cleaned_and_updated_data/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737694572-1.7-f-48-hu.wav,3,0.16526297,0.005267449,890.5806953,379.9840787,0.064847763,-45.014545,0.022317702,-0.00500576,-49.35942,-29.64249,583.36523,21.350044,8.557224,3.4999025,0.69201344,5.0756264,1.4159443,2.3077407,3.3301344,1.1008191,0.47399604,3.2779,0.8899285
donateacry_corpus_cleaned_and_updated_data/hungry/85FAB169-4DCC-406D-AC93-2F6A8D797DAB-1437632141-1.1-m-04-hu.wav,3,0.3327029,0.019497627,1509.736175,645.5068094,0.115842301,-46.464306,-7.29E-09,-4.07E-09,-47.70323,-29.149347,538.0569,66.55761,85.047424,12.57204,14.721159,33.16062,3.245652,8.419241,25.319925,7.1687603,9.482848,5.686435,7.0409083
donateacry_corpus_cleaned_and_updated_data/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav,3,0.56453884,0.01328424,1186.258437,580.134058,0.087221259,-39.658463,-0.04852046,0.006540706,-42.795856,-26.108232,493.85544,42.531155,27.96615,14.080071,3.3846729,6.026266,4.508225,3.7764022,4.0593963,4.929068,0.88570076,8.484006,4.5346856
donateacry_corpus_cleaned_and_updated_data/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav,3,0.16402556,0.007090765,963.3511688,550.8876731,0.080482331,-45.5664,0.02263175,0.055701066,-51.138645,-30.781963,596.9897,49.65592,16.133945,4.478376,3.8901663,6.3611765,1.0475827,0.5522342,7.5720305,0.34324056,3.3131614,9.63581,1.5772038
donateacry_corpus_cleaned_and_updated_data/hungry/189b78c6-9e78-43f2-bcb8-6cc8a462f4dc-1430807938301-1.7-m-22-hu.wav,3,0.5842604,0.024169426,1070.948304,651.746237,0.068563925,-44.522007,0.076350056,0.009926459,-45.443214,-27.332504,520.5438,67.15462,33.51281,12.725027,0.8101584,24.505787,10.729454,0.1272797,13.9297085,13.5253105,8.579855,6.817992,0.13357739
donateacry_corpus_cleaned_and_updated_data/hungry/0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav,3,0.539369,0.026594685,1466.439458,770.2236443,0.134477622,-44.950863,0.03971601,0.029590162,-46.455116,-30.978085,533.7016,71.79747,50.052753,14.706396,10.288608,48.42471,15.667874,1.1431184,26.311981,7.0711184,22.357973,14.592967,11.97235
donateacry_corpus_cleaned_and_updated_data/hungry/743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav,3,1.2799835,0.0444102,1615.944923,693.363332,0.127114808,-34.37962,-0.073831536,-0.011111416,-38.7374,-21.327734,447.2409,96.92318,68.97924,10.825113,23.996,32.99186,1.3540397,4.650294,25.437775,0.73779035,0.4596889,14.545243,4.7894216
donateacry_corpus_cleaned_and_updated_data/hungry/08E9485B-2772-444B-A636-77E14DD14A8C-1431493441-1.0-m-04-hu.wav,3,0.7393084,0.0217812,910.2463547,485.4384609,0.054920323,-40.421078,0.019823996,0.010105456,-44.742992,-26.652298,517.7061,48.89245,24.828123,5.165075,3.5437086,15.285101,3.7009165,4.761765,3.8603337,1.7072829,1.9115754,6.150751,2.3565276
donateacry_corpus_cleaned_and_updated_data/hungry/1309B82C-F146-46F0-A723-45345AFA6EA8-1430059849-1.0-f-04-hu.wav,3,0.03037883,0.00507505,1113.883359,525.6620045,0.098454962,-46.393433,-0.053998362,-0.001068262,-53.993534,-31.78001,616.6935,81.16039,44.30696,0.11863779,9.544231,21.81254,3.595796,3.966704,11.838268,6.9831123,1.2019205,15.442211,2.8119648
donateacry_corpus_cleaned_and_updated_data/hungry/539FDD32-6326-422E-A707-FCF063D3426C-1437073544-1.1-f-26-hu.wav,3,0.7358581,0.031502176,874.4414953,597.4906129,0.054571089,-38.394905,0.002429229,-0.009845496,-43.02486,-26.108501,486.60162,68.00828,28.601898,1.3222017,5.690188,28.915277,14.149909,3.2830944,16.442616,9.846335,2.7645087,1.9191717,14.531634
donateacry_corpus_cleaned_and_updated_data/hungry/5b49f19f-a3a7-411e-bb32-755da3cbd6f0-1430029991480-1.7-m-48-hu.wav,3,1.0891953,0.031791437,1209.363163,551.1102761,0.100647787,-39.689198,0.05221967,-0.001573509,-42.522827,-25.737375,488.95126,75.36855,40.126198,15.129479,1.9341123,21.903059,8.255349,2.0619407,14.46946,0.8792103,5.711923,5.226354,1.9718809
donateacry_corpus_cleaned_and_updated_data/hungry/CC8771B1-C84E-4223-A010-029A7629A975-1434107299-1.1-f-04-hu.wav,3,0.030737609,0.005051446,1380.717187,629.9064111,0.099328047,-49.32722,-0.038370904,0.01952056,-53.438755,-32.32773,610.1893,72.93878,35.741924,11.995362,1.9445658,21.881084,11.75363,5.3969026,9.080673,1.6506126,2.6973145,8.952427,0.09921392
donateacry_corpus_cleaned_and_updated_data/hungry/D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu.wav,3,0.07358077,0.006607904,1097.241312,576.1445384,0.074373965,-46.443016,0.061554402,0.006382845,-49.98455,-30.022703,588.3627,49.36561,27.442778,6.237235,1.2735087,16.837301,2.3673074,4.033438,6.4278154,2.6834116,2.8547795,5.7823367,0.5638546
donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,3,0.08969608,0.008784447,1127.470608,653.7788584,0.081943997,-45.840965,0.10715642,0.010962592,-48.316437,-30.806616,559.9663,107.64446,41.280373,21.34809,5.1468954,29.983852,1.1219705,16.313728,14.8835745,13.322668,1.6491579,15.798539,17.633327
donateacry_corpus_cleaned_and_updated_data/hungry/DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav,3,0.014351769,0.002820094,1494.126644,567.8244661,0.128763969,-56.853016,-0.07962897,-0.027337637,-60.1166,-37.28318,687.58954,61.714043,45.158077,21.887094,3.8449416,12.169843,9.219477,8.797137,9.492823,9.202135,4.925774,15.640176,8.821977
donateacry_corpus_cleaned_and_updated_data/hungry/D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430083995-1.0-f-26-hu.wav,3,0.15840036,0.012642839,989.5951581,495.0686008,0.083292374,-45.724346,-0.004205643,0.004598516,-46.79483,-30.368662,542.4368,87.45959,15.508954,19.663563,14.567716,34.10268,25.132608,8.093737,5.898521,2.9567313,5.78527,8.675517,0.9460247
donateacry_corpus_cleaned_and_updated_data/hungry/ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533809819-1.7-m-26-hu.wav,3,1.0813936,0.025907824,1218.076102,512.2731905,0.093089193,-37.1296,0.031134773,-0.00583819,-42.45264,-25.439241,480.67886,69.94134,37.552845,13.631574,2.0724444,19.202578,2.0585184,10.715621,0.8487568,1.0393933,2.6360343,6.0587344,1.7068943
donateacry_corpus_cleaned_and_updated_data/hungry/d6cda191-4962-4308-9a36-46d5648a95ed-1430640304482-1.7-m-04-hu.wav,3,0.2738837,0.017412186,1642.28178,721.4946215,0.125304555,-46.14652,0.03627516,-0.01965228,-46.992786,-29.510607,534.5348,93.54054,70.72848,30.47772,4.791254,23.86004,9.995113,6.7277956,23.613613,4.482029,1.3255801,16.403334,0.04867626
donateacry_corpus_cleaned_and_updated_data/hungry/B327333E-2DE2-4833-A75A-4C576208BED3-1430087456-1.0-f-48-hu.wav,3,0.13521646,0.00937223,1009.400378,524.4867357,0.084556731,-47.043434,0.051965743,-0.033662114,-53.40358,-31.099865,603.3121,68.95813,31.146461,3.673427,7.232474,14.493997,0.046429615,0.14933948,13.37476,3.8899891,6.2191677,11.333507,0.116020456
donateacry_corpus_cleaned_and_updated_data/hungry/035c6b30-a145-42b9-8d0f-445cd9003d2c-1435948197257-1.7-m-04-hu.wav,3,0.6146401,0.030382227,1552.785583,616.7710023,0.131083984,-41.03682,0.076680586,-0.002854173,-40.900887,-26.508003,460.5777,73.843605,79.05398,8.237251,19.690964,30.446478,8.179944,0.9854478,26.4856,6.617359,3.5549421,13.560378,1.605126
donateacry_corpus_cleaned_and_updated_data/hungry/7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232195-1.0-f-26-hu.wav,3,1.894612,0.023464393,1183.121288,554.283872,0.057617188,-38.19659,-0.07497673,0.000924025,-42.04898,-24.73664,486.19702,30.090633,19.328363,4.65566,0.78309315,10.355471,0.5115524,3.6791103,6.1693926,2.200135,1.2980927,2.681879,1.3303044
donateacry_corpus_cleaned_and_updated_data/hungry/FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770858-1.0-f-22-hu.wav,3,0.25703236,0.013029203,911.8748804,371.6404993,0.066926868,-43.514572,-0.000664086,-0.005376475,-46.90798,-27.742865,532.1313,46.863106,11.435873,5.395979,0.7949855,10.147158,11.131784,15.184656,15.740498,5.5030255,5.0770082,5.087625,3.4873307
donateacry_corpus_cleaned_and_updated_data/hungry/415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav,3,0.000905603,0.001004201,1297.291733,580.927187,0.114200179,-59.90532,0.013700438,0.010286135,-70.01508,-40.41501,795.03015,118.19042,39.665688,12.755218,11.7823925,14.798866,3.432213,3.406986,17.206644,2.8080597,3.861848,13.664727,2.1116433
donateacry_corpus_cleaned_and_updated_data/hungry/92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,3,0.43084875,0.017339101,867.5875603,468.1080665,0.069051664,-33.64981,0.06724549,0.03962326,-43.556583,-22.906063,492.30896,76.12541,0.031975314,2.6152933,11.021015,5.6932697,4.5479827,1.9871956,3.48545,3.9996092,3.3253639,7.617386,8.250438
donateacry_corpus_cleaned_and_updated_data/hungry/0776b33b-c41a-4a2e-8b9c-f1c184be00c8-1437123838264-1.7-f-26-hu.wav,3,2.3049483,0.06382089,1202.623571,450.3273282,0.098922526,-39.817295,0.03121618,0.01786391,-39.883358,-26.086594,454.49463,104.98906,55.51605,22.286694,9.7330675,11.423132,2.140021,15.740059,34.178432,5.0677524,0.5102873,20.379902,11.630518
donateacry_corpus_cleaned_and_updated_data/hungry/A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav,3,0.022720337,0.003672722,930.4424785,539.1825331,0.078024757,-43.943264,-0.027494261,-0.023783065,-53.839005,-30.313885,609.5735,60.03672,5.8129625,13.780912,13.697744,10.954282,1.284491,1.8507092,9.505641,3.6215441,3.814767,10.972781,5.0885715
donateacry_corpus_cleaned_and_updated_data/hungry/F4A65A98-ADEE-49C4-9B45-65A8429DF170-1430232330-1.0-m-72-hu.wav,3,0.98418874,0.017764065,1264.824909,533.6800995,0.086137986,-38.245586,-0.05443736,-0.013997601,-41.361465,-24.704018,485.06497,28.935728,21.050571,0.007689621,3.7238526,13.262342,1.673247,4.1364923,4.612639,1.2175438,1.1295341,5.5189037,0.45122224
donateacry_corpus_cleaned_and_updated_data/hungry/8b1faa77-e3ac-48af-bf2a-58aadebefcba-1436798541805-1.7-m-04-hu.wav,3,0.8325127,0.013161692,1453.102467,643.9768913,0.088964508,-39.792885,4.25E-05,-9.75E-05,-44.191166,-25.851583,511.66183,22.598093,6.701895,5.106943,2.9178407,6.10827,0.76954424,2.3844035,4.2086816,2.742992,0.16681756,2.232211,1.545772
donateacry_corpus_cleaned_and_updated_data/hungry/218e6fd7-f9c5-4490-afd7-c4fba174e7d2-1430209174300-1.7-m-72-hu.wav,3,0.45372465,0.0188038,776.9352714,449.5565818,0.058523078,-41.62334,0.10721658,0.002218366,-45.422955,-27.007738,527.4038,63.59519,19.46334,0.09543298,2.2394102,25.950787,11.8633,3.0228355,5.639631,4.3287625,3.2746093,7.3294935,4.6116495
donateacry_corpus_cleaned_and_updated_data/hungry/be21ef2a-a415-4e8b-bfe6-731bf9956e2c-1431320909516-1.7-f-26-hu.wav,3,0.6611578,0.02500381,1227.020869,451.4676426,0.0953125,-44.62192,-5.87E-09,1.96E-09,-46.63071,-28.767841,531.7113,69.87853,46.107605,20.021513,2.8921762,22.30541,9.072101,8.173543,5.1810613,7.817671,4.0824933,8.474834,6.2552314
donateacry_corpus_cleaned_and_updated_data/hungry/fa8620d3-e7db-4101-aff0-28dbf0d96a5f-1434465485354-1.7-f-04-hu.wav,3,0.6709675,0.019623404,1220.949646,551.5672227,0.084161628,-43.99837,0.03241606,0.013909755,-44.994072,-28.259787,523.5866,48.320732,37.123493,19.719927,0.27500632,17.716522,7.0317492,9.506446,2.1485722,7.099066,1.9421518,6.581273,6.5815997
donateacry_corpus_cleaned_and_updated_data/hungry/e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392936735-1.7-f-26-hu.wav,3,0.26358,0.012344506,1057.85579,519.7813056,0.074564956,-44.035797,-0.010190414,0.002393907,-46.406902,-28.464008,537.0145,49.747646,32.93324,13.916855,1.1642499,22.685726,10.704924,6.57357,0.6342602,2.0731704,0.68415385,3.3995545,4.9442368
donateacry_corpus_cleaned_and_updated_data/hungry/090C15A8-5406-4EA5-97A3-81F6527227C0-1430147515-1.0-m-72-hu.wav,3,0.509008,0.017959164,1092.995174,459.6247171,0.082985177,-40.80898,-0.006653727,-0.03305568,-44.897984,-26.405182,511.8777,50.11547,40.70494,5.2535167,12.485816,13.127953,7.7778864,3.8080392,6.391777,4.3152366,2.1888573,8.92686,2.6242926
donateacry_corpus_cleaned_and_updated_data/hungry/602b06a7-31f0-4370-b35a-9cc81d205958-1430739585531-1.7-m-04-hu.wav,3,1.305019,0.029638711,1060.769575,605.8499436,0.078294837,-36.71266,0.005659845,-0.003501308,-39.161125,-24.625359,445.96243,77.03645,19.163933,18.53064,0.9637241,12.847409,12.167347,7.717636,12.596753,7.3516035,2.5981667,7.4814787,6.919948
donateacry_corpus_cleaned_and_updated_data/hungry/7616E8F4-B1A7-45A6-9A0C-C9BB2DE64FC3-1436868751-1.1-m-72-hu.wav,3,0.6385507,0.026293263,1490.85048,622.093287,0.136806059,-36.458458,-0.017210856,-0.008299744,-40.6277,-24.415092,470.13596,79.06861,56.67154,1.7122015,15.227128,29.883848,5.2683754,7.2610273,9.001297,1.2511957,2.7090647,9.291305,4.481303
donateacry_corpus_cleaned_and_updated_data/hungry/4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,3,0.23510635,0.014436062,1235.70597,525.3732037,0.093604486,-43.861187,-0.031123498,0.032648414,-47.469555,-27.778194,548.04376,67.05832,27.593925,4.1317472,4.898449,21.366491,8.276952,2.7425148,7.676268,6.798511,8.919209,11.375167,0.7127128
donateacry_corpus_cleaned_and_updated_data/hungry/aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1437166513710-1.7-f-04-hu.wav,3,0.63011754,0.021913456,1231.427338,424.6168297,0.094368812,-43.46824,0.038328525,-0.01272455,-45.29693,-27.832052,515.90344,45.60527,43.144802,7.164214,3.9594576,19.213108,3.5645075,2.1990495,11.378387,2.9782095,2.2426114,12.965459,0.1456178
